SubTime,NumProcs,ExeTime,InterArrivalTime,,,,,
7056112,64,57,15,,,,,
7056128,128,14,16,,,,,
7056169,64,66,41,,,,,
7056187,128,161,18,,,,,
7056208,128,16,21,,,,,
7056235,64,21,27,,,,,
7056255,128,10,20,,,,,
7056262,64,86,7,,,,,
7056263,512,10,1,,,,,
7056271,128,11,8,,,,,
7056347,64,57,76,,,,,
7056347,128,175,0,,,,,
7056404,64,57,57,,,,,
7056461,64,61,57,,,,,
7056520,128,92,59,,,,,
7056521,64,61,1,,,,,
7056582,64,92,61,,,,,
7056612,128,113,30,,,,,
7056673,64,111,61,,,,,
7056724,128,60,51,,,,,
7056783,128,119,59,,,,,
7056784,64,161,1,,,,,
7056900,128,45,116,,,,,
7056944,64,61,44,,,,,
7057004,128,30,60,,,,,
7057020,256,2864,16,,,,,
7057022,64,121,2,,,,,
7057065,128,5371,43,,,,,
7057067,128,76,2,,,,,
7057142,128,190,75,,,,,
7057142,64,198,0,,,,,
7057211,512,25,69,,,,,
7057327,128,66,116,,,,,
7057340,64,64,13,,,,,
7057362,128,498,22,,,,,
7057390,32,4340,28,,,,,
7057403,128,146,13,,,,,
7057404,64,245,1,,,,,
7057548,64,101,144,,,,,
7057549,128,100,1,,,,,
7057588,64,53824,39,,,,,
7057595,64,3031,7,,,,,
7057644,128,170,49,,,,,
7057648,64,88,4,,,,,
7057648,64,165,0,,,,,
7057675,128,15,27,,,,,
7057795,128,125,120,,,,,
7057813,64,106,18,,,,,
7057856,64,184,43,,,,,
7057917,128,122,61,,,,,
7057919,64,178,2,,,,,
7058037,64,118,118,,,,,
7058037,128,118,0,,,,,
7058096,64,104,59,,,,,
7058153,128,97,57,,,,,
7058199,64,94,46,,,,,
7058199,64,154,0,,,,,
7058249,128,187,50,,,,,
7058293,64,196,44,,,,,
7058352,64,136,59,,,,,
7058427,128,85,75,,,,,
7058488,64,135,61,,,,,
7058488,32,193,0,,,,,
7058512,128,111,24,,,,,
7058512,64,168,0,,,,,
7058548,64,2457,36,,,,,
7058622,128,144,74,,,,,
7058647,64,179,25,,,,,
7058680,32,643,33,,,,,
7058680,64,52734,0,,,,,
7058765,128,140,85,,,,,
7058825,64,143,60,,,,,
7058904,128,120,79,,,,,
7058967,64,117,63,,,,,
7059023,128,121,56,,,,,
7059084,64,122,61,,,,,
7059143,128,122,59,,,,,
7059206,64,178,63,,,,,
7059265,128,119,59,,,,,
7059323,128,475,58,,,,,
7059383,64,121,60,,,,,
7059383,128,185,0,,,,,
7059443,128,4710,60,,,,,
7059503,64,122,60,,,,,
7059567,128,231,64,,,,,
7059624,64,173,57,,,,,
7059624,64,51789,0,,,,,
7059797,64,90,173,,,,,
7059797,128,238,0,,,,,
7059797,128,4355,0,,,,,
7059886,128,1291,89,,,,,
7059945,64,90,59,,,,,
7060034,64,167,89,,,,,
7060034,128,167,0,,,,,
7060093,128,47,59,,,,,
7060094,32,9007,1,,,,,
7060200,128,136,106,,,,,
7060200,64,195,0,,,,,
7060394,128,175,194,,,,,
7060395,64,294,1,,,,,
7060564,128,125,169,,,,,
7060564,128,185,0,,,,,
7060688,64,150,124,,,,,
7060749,128,210,61,,,,,
7060838,64,168,89,,,,,
7061004,128,235,166,,,,,
7061005,64,171,1,,,,,
7061094,128,109,89,,,,,
7061174,128,94,80,,,,,
7061176,64,119,2,,,,,
7061239,128,117,63,,,,,
7061295,64,120,56,,,,,
7061355,128,185,60,,,,,
7061414,64,61,59,,,,,
7061474,64,122,60,,,,,
7061538,128,135,64,,,,,
7061595,64,132,57,,,,,
7061672,128,127,77,,,,,
7061726,64,73,54,,,,,
7061797,128,179,71,,,,,
7061798,64,119,1,,,,,
7061915,64,61,117,,,,,
7061975,128,166,60,,,,,
7061976,64,49438,1,,,,,
7062136,128,120,160,,,,,
7062256,128,108,120,,,,,
7062364,128,86,108,,,,,
7062464,128,127,100,,,,,
7062469,128,13,5,,,,,
7062591,128,152,122,,,,,
7062742,128,123,151,,,,,
7062865,128,114,123,,,,,
7062966,128,11,101,,,,,
7062979,128,190,13,,,,,
7062983,128,7,4,,,,,
7062995,128,8,12,,,,,
7063008,128,13,13,,,,,
7063169,128,59,161,,,,,
7063228,128,63,59,,,,,
7063291,128,94,63,,,,,
7063385,128,62,94,,,,,
7063507,128,32,122,,,,,
7063539,128,119,32,,,,,
7063657,128,63,118,,,,,
7063719,128,120,62,,,,,
7063839,128,58,120,,,,,
7063957,128,64,118,,,,,
7064017,128,61,60,,,,,
7064077,128,86,60,,,,,
7064174,128,364,97,,,,,
7064234,128,165,60,,,,,
7064398,128,130,164,,,,,
7064549,128,266,151,,,,,
7064549,128,382,0,,,,,
7064720,32,587,171,,,,,
7064813,128,210,93,,,,,
7064931,128,151,118,,,,,
7065022,128,155,91,,,,,
7065082,128,521,60,,,,,
7065177,128,306,95,,,,,
7065483,128,152,306,,,,,
7065603,128,153,120,,,,,
7065634,128,154,31,,,,,
7065756,128,152,122,,,,,
7065788,128,151,32,,,,,
7065907,128,155,119,,,,,
7065938,128,156,31,,,,,
7066061,128,137,123,,,,,
7066094,128,195,33,,,,,
7066258,128,151,164,,,,,
7066288,128,153,30,,,,,
7066409,128,92,121,,,,,
7066501,128,204,92,,,,,
7066705,128,210,204,,,,,
7066976,128,93,271,,,,,
7067068,128,83,92,,,,,
7070783,32,7478,3715,,,,,
7071449,128,23285,666,,,,,
7073722,32,45,2273,,,,,
7074676,32,449,954,,,,,
7074845,512,11,169,,,,,
7076090,32,352,1245,,,,,
7077007,32,30,917,,,,,
7077065,32,33,58,,,,,
7077334,32,13,269,,,,,
7077367,32,463,33,,,,,
7078652,32,34,1285,,,,,
7078750,32,26,98,,,,,
7078954,32,10,204,,,,,
7079020,32,911,66,,,,,
7079165,32,41,145,,,,,
7079222,32,648,57,,,,,
7080518,32,284,1296,,,,,
7080781,32,128,263,,,,,
7081764,32,393,983,,,,,
7083209,32,416,1445,,,,,
7083259,32,623,50,,,,,
7083278,32,809,19,,,,,
7094975,32,31,11697,,,,,
7103910,32,402,8935,,,,,
7105054,32,529,1144,,,,,
7105847,32,1679,793,,,,,
7106186,512,11,339,,,,,
7106423,512,47,237,,,,,
7108423,512,11,2000,,,,,
7108496,128,4466,73,,,,,
7109201,32,11831,705,,,,,
7109237,128,156,36,,,,,
7109500,32,1711,263,,,,,
7109931,128,2578,431,,,,,
7110272,128,8741,341,,,,,
7110746,512,11837,474,,,,,
7111433,32,77,687,,,,,
7111824,32,430,391,,,,,
7111830,128,1553,6,,,,,
7112072,32,125,242,,,,,
7112168,32,23164,96,,,,,
7112419,32,2775,251,,,,,
7112480,64,4674,61,,,,,
7112553,128,5644,73,,,,,
7112734,64,1543,181,,,,,
7113113,32,9902,379,,,,,
7113266,32,3065,153,,,,,
7113664,128,38,398,,,,,
7113700,32,64,36,,,,,
7113702,128,126,2,,,,,
7113888,128,25,186,,,,,
7113908,32,47,20,,,,,
7113912,128,187,4,,,,,
7114137,32,69,225,,,,,
7114139,128,71,2,,,,,
7114210,128,129,71,,,,,
7114337,32,738,127,,,,,
7114409,128,64,72,,,,,
7114473,128,117,64,,,,,
7114590,128,79,117,,,,,
7114668,128,120,78,,,,,
7114821,128,92,153,,,,,
7114911,64,1877,90,,,,,
7114912,128,93,1,,,,,
7115003,32,1152,91,,,,,
7115076,128,42,73,,,,,
7115117,128,139,41,,,,,
7115152,128,558,35,,,,,
7115314,128,61,162,,,,,
7115374,128,125,60,,,,,
7115499,128,115,125,,,,,
7115614,128,122,115,,,,,
7115735,32,55,121,,,,,
7115793,128,61,58,,,,,
7115854,128,118,61,,,,,
7116033,128,95,179,,,,,
7116053,32,2972,20,,,,,
7116126,128,33,73,,,,,
7116132,32,92,6,,,,,
7116215,128,48,83,,,,,
7116262,128,156,47,,,,,
7116344,32,84,82,,,,,
7116416,128,49,72,,,,,
7116450,32,3252,34,,,,,
7116465,128,119,15,,,,,
7116633,128,65,168,,,,,
7116662,128,37,29,,,,,
7116694,32,121,32,,,,,
7116695,128,116,1,,,,,
7116881,128,46,186,,,,,
7116926,128,135,45,,,,,
7116954,32,111,28,,,,,
7117073,128,81,119,,,,,
7117119,32,377,46,,,,,
7117155,128,126,36,,,,,
7117208,64,2247,53,,,,,
7117340,128,68,132,,,,,
7117408,128,111,68,,,,,
7117446,32,909,38,,,,,
7117554,128,93,108,,,,,
7117635,32,134,81,,,,,
7117646,128,126,11,,,,,
7117831,128,121,185,,,,,
7117952,128,61,121,,,,,
7118014,32,135,62,,,,,
7118088,128,64,74,,,,,
7118152,128,89,64,,,,,
7118278,128,79,126,,,,,
7118357,128,162,79,,,,,
7118410,128,12292,53,,,,,
7118547,32,53,137,,,,,
7118549,128,134,2,,,,,
7118724,128,115,175,,,,,
7118838,32,82,114,,,,,
7118839,128,85,1,,,,,
7118985,128,77,146,,,,,
7119062,128,120,77,,,,,
7119182,128,70,120,,,,,
7119226,32,3761,44,,,,,
7119241,32,80,15,,,,,
7119252,128,157,11,,,,,
7119281,128,12268,29,,,,,
7119409,128,99,128,,,,,
7119507,128,153,98,,,,,
7119514,32,94,7,,,,,
7119656,32,45,142,,,,,
7119675,128,114,19,,,,,
7119742,32,51,67,,,,,
7119788,128,95,46,,,,,
7119882,128,11430,94,,,,,
7119893,32,52,11,,,,,
7119898,32,44,5,,,,,
7119913,128,106,15,,,,,
7119958,32,450,45,,,,,
7119971,32,37,13,,,,,
7120007,64,7868,36,,,,,
7120039,128,144,32,,,,,
7120087,32,49,48,,,,,
7120096,32,84,9,,,,,
7120221,128,89,125,,,,,
7120234,32,8,13,,,,,
7120262,32,44,28,,,,,
7120309,128,60,47,,,,,
7120411,128,122,102,,,,,
7120533,128,143,122,,,,,
7120571,32,51,38,,,,,
7120736,128,65,165,,,,,
7120801,128,56,65,,,,,
7120899,32,184,98,,,,,
7120902,128,71,3,,,,,
7120972,128,176,70,,,,,
7121148,128,88,176,,,,,
7121236,128,138,88,,,,,
7121373,32,971,137,,,,,
7121445,128,79,72,,,,,
7121524,128,124,79,,,,,
7121634,64,322,110,,,,,
7121709,128,76,75,,,,,
7121766,32,145,57,,,,,
7121778,128,182,12,,,,,
7121960,128,132,182,,,,,
7122091,128,120,131,,,,,
7122148,32,103,57,,,,,
7122210,32,165,62,,,,,
7122256,128,98,46,,,,,
7122354,128,143,98,,,,,
7122372,32,587,18,,,,,
7122496,128,3937,124,,,,,
7122565,32,86726,69,,,,,
7122856,128,110,291,,,,,
7122947,128,167,91,,,,,
7123069,32,268,122,,,,,
7123144,128,124,75,,,,,
7123149,32,606,5,,,,,
7123186,64,7474,37,,,,,
7123224,32,2083,38,,,,,
7123268,128,133,44,,,,,
7123328,64,546,60,,,,,
7123463,128,103,135,,,,,
7123563,128,178,100,,,,,
7123809,512,12513,246,,,,,
7124005,64,556,196,,,,,
7124295,64,2158,290,,,,,
7124336,64,4048,41,,,,,
7124402,32,87,66,,,,,
7124449,64,2128,47,,,,,
7124782,32,62,333,,,,,
7125304,256,827,522,,,,,
7125443,32,979,139,,,,,
7125873,32,99,430,,,,,
7125927,256,865,54,,,,,
7126291,32,33,364,,,,,
7126297,32,679,6,,,,,
7126482,32,62,185,,,,,
7126757,32,1009,275,,,,,
7127014,32,948,257,,,,,
7127232,32,150,218,,,,,
7127246,32,4688,14,,,,,
7127503,512,488,257,,,,,
7127585,64,1269,82,,,,,
7127637,256,107,52,,,,,
7127888,32,584,251,,,,,
7128192,32,3165,304,,,,,
7128218,32,31,26,,,,,
7129224,256,849,1006,,,,,
7129358,256,109,134,,,,,
7129437,64,83,79,,,,,
7130190,256,253,753,,,,,
7130709,128,6605,519,,,,,
7131898,256,700,1189,,,,,
7132260,32,28,362,,,,,
7132736,32,34,476,,,,,
7132778,32,34,42,,,,,
7132951,32,30,173,,,,,
7132963,128,7189,12,,,,,
7133278,32,31,315,,,,,
7133459,64,8898,181,,,,,
7133465,32,10522,6,,,,,
7133494,32,30,29,,,,,
7133564,32,516,70,,,,,
7133874,32,33,310,,,,,
7134336,32,28,462,,,,,
7134780,32,6626,444,,,,,
7135875,32,311,1095,,,,,
7135901,32,1440,26,,,,,
7136281,512,509,380,,,,,
7136592,32,27,311,,,,,
7136684,128,9029,92,,,,,
7137208,64,936,524,,,,,
7137475,32,269,267,,,,,
7137596,32,3199,121,,,,,
7138333,32,42,737,,,,,
7138410,32,274,77,,,,,
7138529,32,625,119,,,,,
7138549,32,3464,20,,,,,
7138708,128,6391,159,,,,,
7138837,64,84,129,,,,,
7138931,32,44,94,,,,,
7139017,64,739,86,,,,,
7139056,32,74,39,,,,,
7139155,64,2453,99,,,,,
7139311,128,6771,156,,,,,
7139313,32,1156,2,,,,,
7139335,64,110,22,,,,,
7139571,32,13109,236,,,,,
7139717,32,724,146,,,,,
7140545,32,5291,828,,,,,
7140782,32,254,237,,,,,
7141289,32,1987,507,,,,,
7141505,32,21,216,,,,,
7141577,32,2452,72,,,,,
7141855,512,24986,278,,,,,
7141995,128,409,140,,,,,
7142200,64,1487,205,,,,,
7142377,256,473,177,,,,,
7143058,512,93,681,,,,,
7143682,64,109,624,,,,,
7145089,64,1898,1407,,,,,
7145306,32,13,217,,,,,
7145400,32,301,94,,,,,
7145442,256,131,42,,,,,
7145550,128,6817,108,,,,,
7145647,32,11,97,,,,,
7145871,32,2098,224,,,,,
7145914,32,13,43,,,,,
7146962,32,49,1048,,,,,
7149865,32,469,2903,,,,,
7150533,64,127,668,,,,,
7151712,32,429,1179,,,,,
7152227,32,442,515,,,,,
7152506,128,10533,279,,,,,
7152560,32,14,54,,,,,
7152785,32,3608,225,,,,,
7153065,64,6203,280,,,,,
7153789,32,16,724,,,,,
7165537,128,253,11748,,,,,
7166563,64,22820,1026,,,,,
7191882,128,10427,25319,,,,,
7200240,128,9898,8358,,,,,
7203940,512,4398,3700,,,,,
7209260,128,34,5320,,,,,
7210242,32,4999,982,,,,,
7210847,64,178,605,,,,,
7211025,64,60,178,,,,,
7211291,64,181,266,,,,,
7211530,64,181,239,,,,,
7211710,64,184,180,,,,,
7211894,64,180,184,,,,,
7212074,64,238,180,,,,,
7212311,64,180,237,,,,,
7212491,64,186,180,,,,,
7212677,64,187,186,,,,,
7212924,64,180,247,,,,,
7213104,64,165,180,,,,,
7213131,32,35,27,,,,,
7213170,32,29,39,,,,,
7213204,32,29,34,,,,,
7213237,32,30,33,,,,,
7213271,32,29,34,,,,,
7213274,64,203,3,,,,,
7213308,32,28,34,,,,,
7213341,32,30,33,,,,,
7213376,32,31,35,,,,,
7213410,32,29,34,,,,,
7213415,32,32,5,,,,,
7213446,32,30,31,,,,,
7213476,64,203,30,,,,,
7213480,32,31,4,,,,,
7213511,32,33,31,,,,,
7213534,128,44,23,,,,,
7213575,32,33,41,,,,,
7213611,32,29,36,,,,,
7213616,32,33,5,,,,,
7213648,32,26,32,,,,,
7213678,64,199,30,,,,,
7213683,32,31,5,,,,,
7213744,32,30,61,,,,,
7213779,32,29,35,,,,,
7213784,32,30,5,,,,,
7213815,32,32,31,,,,,
7213847,32,31,32,,,,,
7213877,64,196,30,,,,,
7213881,32,30,4,,,,,
7213916,32,32,35,,,,,
7213952,32,31,36,,,,,
7213980,32,31,28,,,,,
7214016,32,30,36,,,,,
7214044,32,25,28,,,,,
7214072,64,221,28,,,,,
7214080,32,30,8,,,,,
7214087,128,587,7,,,,,
7214139,32,31,52,,,,,
7214144,32,32,5,,,,,
7214178,32,31,34,,,,,
7214212,32,31,34,,,,,
7214244,32,34,32,,,,,
7214278,64,29,34,,,,,
7214306,64,278,28,,,,,
7214309,64,72,3,,,,,
7214584,64,197,275,,,,,
7214780,64,162,196,,,,,
7214836,128,18,56,,,,,
7214977,128,280,141,,,,,
7214978,64,218,1,,,,,
7215196,64,163,218,,,,,
7215359,64,174,163,,,,,
7215533,64,179,174,,,,,
7215711,64,122,178,,,,,
7215833,64,180,122,,,,,
7216013,64,120,180,,,,,
7216132,64,122,119,,,,,
7216254,64,162,122,,,,,
7216351,32,62,97,,,,,
7216415,64,121,64,,,,,
7216536,64,119,121,,,,,
7216655,64,180,119,,,,,
7216835,64,181,180,,,,,
7217015,64,182,180,,,,,
7217197,64,118,182,,,,,
7217315,64,120,118,,,,,
7217435,64,120,120,,,,,
7217616,64,119,181,,,,,
7217735,64,121,119,,,,,
7217856,64,113,121,,,,,
7217969,64,177,113,,,,,
7218146,64,121,177,,,,,
7218329,64,118,183,,,,,
7218447,64,181,118,,,,,
7218628,64,119,181,,,,,
7218747,64,120,119,,,,,
7218866,64,124,119,,,,,
7218990,64,116,124,,,,,
7219151,64,122,161,,,,,
7219273,64,120,122,,,,,
7219393,64,173,120,,,,,
7219566,64,105,173,,,,,
7219671,64,168,105,,,,,
7219708,128,6411,37,,,,,
7219891,128,7121,183,,,,,
7219893,64,131,2,,,,,
7220023,64,121,130,,,,,
7220143,64,185,120,,,,,
7220328,64,148,185,,,,,
7220475,64,122,147,,,,,
7220597,64,179,122,,,,,
7220776,64,121,179,,,,,
7220897,64,180,121,,,,,
7221077,64,123,180,,,,,
7221200,64,176,123,,,,,
7221376,64,123,176,,,,,
7221499,64,177,123,,,,,
7221676,64,121,177,,,,,
7221796,64,60,120,,,,,
7221856,64,180,60,,,,,
7222035,64,120,179,,,,,
7222155,64,181,120,,,,,
7222634,64,62,479,,,,,
7222696,64,60,62,,,,,
7222756,64,59,60,,,,,
7222815,64,58,59,,,,,
7222873,64,60,58,,,,,
7222933,64,60,60,,,,,
7222993,64,62,60,,,,,
7223054,64,60,61,,,,,
7223113,64,61,59,,,,,
7223173,64,62,60,,,,,
7223234,64,60,61,,,,,
7223293,64,62,59,,,,,
7223355,64,61,62,,,,,
7223416,64,58,61,,,,,
7223474,64,60,58,,,,,
7223534,64,61,60,,,,,
7223594,64,62,60,,,,,
7223656,64,60,62,,,,,
7223716,64,58,60,,,,,
7223774,64,56,58,,,,,
7223830,64,59,56,,,,,
7223889,64,60,59,,,,,
7223949,64,65,60,,,,,
7224014,64,55,65,,,,,
7224069,64,65,55,,,,,
7224134,64,57,65,,,,,
7224190,64,63,56,,,,,
7224253,64,59,63,,,,,
7224312,64,62,59,,,,,
7224373,64,57,61,,,,,
7224430,64,65,57,,,,,
7224495,64,55,65,,,,,
7224550,64,62,55,,,,,
7224612,64,58,62,,,,,
7224669,64,66,57,,,,,
7224735,64,54,66,,,,,
7224789,64,64,54,,,,,
7224853,64,58,64,,,,,
7224910,64,60,57,,,,,
7224969,64,62,59,,,,,
7225030,64,60,61,,,,,
7225090,64,62,60,,,,,
7225152,64,59,62,,,,,
7225211,64,59,59,,,,,
7225270,64,60,59,,,,,
7225330,64,60,60,,,,,
7225390,64,61,60,,,,,
7225451,64,60,61,,,,,
7225511,64,59,60,,,,,
7225570,64,40,59,,,,,
7225610,64,61,40,,,,,
7225671,64,60,61,,,,,
7225731,64,63,60,,,,,
7225794,64,58,63,,,,,
7225852,64,59,58,,,,,
7225910,64,61,58,,,,,
7225971,64,54,61,,,,,
7226024,64,61,53,,,,,
7226085,64,98,61,,,,,
7226183,64,59,98,,,,,
7226242,64,61,59,,,,,
7226302,64,60,60,,,,,
7226362,64,60,60,,,,,
7226422,64,61,60,,,,,
7226483,64,58,61,,,,,
7226541,64,60,58,,,,,
7226601,64,61,60,,,,,
7226661,64,61,60,,,,,
7226722,64,61,61,,,,,
7226783,64,58,61,,,,,
7226841,64,61,58,,,,,
7226902,64,60,61,,,,,
7226962,64,42,60,,,,,
7227004,64,100,42,,,,,
7227029,128,6570,25,,,,,
7227104,64,58,75,,,,,
7227162,64,63,58,,,,,
7227224,64,59,62,,,,,
7227282,64,60,58,,,,,
7227342,64,62,60,,,,,
7227404,64,59,62,,,,,
7227463,64,60,59,,,,,
7227523,64,60,60,,,,,
7227583,64,60,60,,,,,
7227643,64,62,60,,,,,
7227704,64,59,61,,,,,
7227763,64,63,59,,,,,
7227826,64,57,63,,,,,
7227883,64,61,57,,,,,
7227943,64,61,60,,,,,
7228004,64,59,61,,,,,
7228063,64,60,59,,,,,
7228123,64,59,60,,,,,
7228243,64,62,120,,,,,
7228304,64,66,61,,,,,
7228369,64,54,65,,,,,
7228422,64,63,53,,,,,
7228485,64,57,63,,,,,
7228542,64,62,57,,,,,
7228604,64,59,62,,,,,
7228663,64,60,59,,,,,
7228723,64,60,60,,,,,
7228783,64,61,60,,,,,
7228843,64,30,60,,,,,
7228873,64,93,30,,,,,
7228891,128,5790,18,,,,,
7228965,64,60,74,,,,,
7229025,64,37,60,,,,,
7229059,128,2744,34,,,,,
7229062,64,70,3,,,,,
7229131,64,62,69,,,,,
7229193,64,62,62,,,,,
7229313,64,84,120,,,,,
7229396,64,87,83,,,,,
7229544,64,61,148,,,,,
7229605,64,58,61,,,,,
7229663,64,63,58,,,,,
7229725,64,58,62,,,,,
7229782,64,61,57,,,,,
7229842,64,62,60,,,,,
7229904,64,58,62,,,,,
7229962,64,60,58,,,,,
7230022,64,61,60,,,,,
7230083,64,62,61,,,,,
7230145,64,59,62,,,,,
7230204,64,24,59,,,,,
7230214,256,9210,10,,,,,
7230273,64,60,59,,,,,
7230333,64,61,60,,,,,
7230393,64,60,60,,,,,
7230453,64,38,60,,,,,
7230484,32,492,31,,,,,
7230491,64,74,7,,,,,
7230565,64,56,74,,,,,
7230621,64,61,56,,,,,
7230682,64,76,61,,,,,
7230758,64,62,76,,,,,
7230820,64,62,62,,,,,
7230881,64,58,61,,,,,
7230939,64,34,58,,,,,
7230973,64,73,34,,,,,
7231046,64,88,73,,,,,
7231060,32,103,14,,,,,
7231134,64,94,74,,,,,
7231228,64,58,94,,,,,
7231286,64,62,58,,,,,
7231348,64,59,62,,,,,
7231407,64,56,59,,,,,
7231461,32,134,54,,,,,
7231463,64,40,2,,,,,
7231502,64,62,39,,,,,
7231564,64,33,62,,,,,
7231597,64,58,33,,,,,
7231655,64,60,58,,,,,
7231715,64,47,60,,,,,
7231762,64,58,47,,,,,
7231820,64,65,58,,,,,
7231885,64,58,65,,,,,
7231942,64,63,57,,,,,
7232005,64,95,63,,,,,
7232100,64,67,95,,,,,
7232166,64,55,66,,,,,
7232221,64,62,55,,,,,
7232283,64,62,62,,,,,
7232344,64,56,61,,,,,
7232460,64,73,116,,,,,
7232533,64,64,73,,,,,
7232596,64,85,63,,,,,
7232681,64,57,85,,,,,
7232738,64,60,57,,,,,
7232798,64,61,60,,,,,
7232917,64,60,119,,,,,
7233038,64,59,121,,,,,
7233097,64,62,59,,,,,
7233159,64,20,62,,,,,
7233179,64,70,20,,,,,
7233248,64,52,69,,,,,
7233299,64,63,51,,,,,
7233362,64,57,63,,,,,
7233419,64,63,57,,,,,
7233482,64,61,63,,,,,
7233542,64,57,60,,,,,
7233599,64,63,57,,,,,
7233661,64,44,62,,,,,
7233703,128,5282,42,,,,,
7233704,64,65,1,,,,,
7233717,64,51,13,,,,,
7233766,32,113,49,,,,,
7233768,64,31,2,,,,,
7233798,64,43,30,,,,,
7233840,64,42,42,,,,,
7233882,64,22,42,,,,,
7233964,64,63,82,,,,,
7234027,64,57,63,,,,,
7234084,64,62,57,,,,,
7234146,64,59,62,,,,,
7234205,64,61,59,,,,,
7234266,64,59,61,,,,,
7234325,64,61,59,,,,,
7234386,64,66,61,,,,,
7234452,64,26,66,,,,,
7234476,32,150,24,,,,,
7234490,64,59,14,,,,,
7234548,64,28,58,,,,,
7234574,32,334,26,,,,,
7234575,64,54,1,,,,,
7234629,64,20,54,,,,,
7234649,64,67,20,,,,,
7234712,64,1580,63,,,,,
7234716,64,72,4,,,,,
7234788,64,53,72,,,,,
7234840,64,47,52,,,,,
7234887,64,85,47,,,,,
7234888,128,402,1,,,,,
7234971,64,62,83,,,,,
7235032,64,90,61,,,,,
7235122,64,60,90,,,,,
7235182,64,59,60,,,,,
7235240,64,59,58,,,,,
7235298,64,63,58,,,,,
7235361,64,55,63,,,,,
7235415,64,62,54,,,,,
7235536,64,103,121,,,,,
7235578,512,20789,42,,,,,
7235639,64,62,61,,,,,
7235701,64,58,62,,,,,
7235759,64,61,58,,,,,
7235820,64,59,61,,,,,
7235878,64,70,58,,,,,
7235948,64,51,70,,,,,
7235999,64,60,51,,,,,
7236059,64,61,60,,,,,
7236120,64,58,61,,,,,
7236178,64,61,58,,,,,
7236239,64,58,61,,,,,
7236297,64,58,58,,,,,
7236415,64,31,118,,,,,
7236442,32,458,27,,,,,
7236446,64,70,4,,,,,
7236570,64,25,124,,,,,
7236595,64,61,25,,,,,
7236656,64,61,61,,,,,
7236717,64,60,61,,,,,
7236835,64,60,118,,,,,
7236905,64,73,70,,,,,
7236978,64,59,73,,,,,
7237037,64,62,59,,,,,
7237099,64,57,62,,,,,
7237216,64,61,117,,,,,
7237337,64,61,121,,,,,
7237398,64,61,61,,,,,
7237459,64,57,61,,,,,
7237516,64,60,57,,,,,
7237636,64,62,120,,,,,
7237698,64,58,62,,,,,
7237756,64,48,58,,,,,
7237802,32,157,46,,,,,
7237804,64,89,2,,,,,
7237892,64,59,88,,,,,
7237963,64,59,71,,,,,
7238022,64,59,59,,,,,
7238081,64,59,59,,,,,
7238202,64,59,121,,,,,
7238260,64,52,58,,,,,
7238312,64,47,52,,,,,
7238356,64,353,44,,,,,
7238374,64,56,18,,,,,
7238429,64,53,55,,,,,
7238480,32,24,51,,,,,
7238482,64,24,2,,,,,
7238495,64,72,13,,,,,
7238566,64,61,71,,,,,
7238626,64,58,60,,,,,
7238680,32,430,54,,,,,
7238683,64,20,3,,,,,
7238713,64,31,30,,,,,
7238744,64,33,31,,,,,
7238790,64,31,46,,,,,
7238821,64,32,31,,,,,
7238864,64,31,43,,,,,
7238905,64,34,41,,,,,
7238939,64,35,34,,,,,
7238974,64,85,35,,,,,
7239058,64,56,84,,,,,
7239114,64,59,56,,,,,
7239173,64,68,59,,,,,
7239240,64,54,67,,,,,
7239294,64,58,54,,,,,
7239352,64,56,58,,,,,
7239408,64,20,56,,,,,
7239423,64,79,15,,,,,
7239426,256,6859,3,,,,,
7239501,64,30,75,,,,,
7239519,64,696,18,,,,,
7239568,32,116,49,,,,,
7239580,64,60,12,,,,,
7239639,64,40,59,,,,,
7239679,64,67,40,,,,,
7239746,64,60,67,,,,,
7239866,64,62,120,,,,,
7239927,64,59,61,,,,,
7239985,64,60,58,,,,,
7240045,64,60,60,,,,,
7240105,64,60,60,,,,,
7240165,64,52,60,,,,,
7240217,64,61,52,,,,,
7240336,64,62,119,,,,,
7240398,64,59,62,,,,,
7240456,64,24,58,,,,,
7240465,32,12,9,,,,,
7240479,64,30,14,,,,,
7240507,64,351,28,,,,,
7240509,64,72,2,,,,,
7240581,64,59,72,,,,,
7240640,64,60,59,,,,,
7240700,64,60,60,,,,,
7240820,64,41,120,,,,,
7240849,32,392,29,,,,,
7240861,32,62,12,,,,,
7240861,64,62,0,,,,,
7240922,64,58,61,,,,,
7240980,64,60,58,,,,,
7241040,64,61,60,,,,,
7241100,64,77,60,,,,,
7241105,64,258,5,,,,,
7241177,64,62,72,,,,,
7241243,64,60,66,,,,,
7241303,64,60,60,,,,,
7241426,64,61,123,,,,,
7241487,64,61,61,,,,,
7241547,64,37,60,,,,,
7241581,32,13,34,,,,,
7241584,64,39,3,,,,,
7241594,64,28,10,,,,,
7241693,64,40,99,,,,,
7241733,64,60,40,,,,,
7241846,64,57,113,,,,,
7241902,64,59,56,,,,,
7241960,64,60,58,,,,,
7242082,64,59,122,,,,,
7242202,64,58,120,,,,,
7242260,64,60,58,,,,,
7242320,64,60,60,,,,,
7242380,64,60,60,,,,,
7242440,64,64,60,,,,,
7242504,64,57,64,,,,,
7242561,64,60,57,,,,,
7242621,64,61,60,,,,,
7242681,64,60,60,,,,,
7242740,64,62,59,,,,,
7242802,64,59,62,,,,,
